mgi_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
Fam78b,46810.0,True,1949.5,18.913194444444443,3911.772926345335,1.255374177230918,4
Fhit,26406.0,True,2602.0,21.364583333333332,2370.0582534843206,0.8980700493515751,1
Nr1h2,92497.0,True,2290.0,121.53472222222223,16685.517953929535,1.0073871771564413,2
Pla2g16,1701.0,True,1440.0,1.4652777777777777,522.4865950445218,0.7311773228807321,1
Plekhh1,18712.0,True,2178.0,10.215277777777779,2026.4831107239645,1.3478879761010647,5
Ipmk,51453.0,True,1458.0,43.9375,11542.295731707318,1.3689213873462596,5
Rxfp3,15217.0,True,1308.0,25.458333333333332,6570.4303135888495,1.4260822847844112,4
Tsga10,66114.0,True,1427.0,29.552083333333332,3993.4049433797904,1.4182747462731298,5
Lrrtm1,60559.0,True,620.0,74.61805555555556,21999.7421118854,1.9325963783109543,5
Intu,17663.0,True,1344.0,14.447916666666666,2921.425849303136,0.9119739231432966,1
B2m,65499.0,True,1131.0,172.82638888888889,53828.48543360434,1.039787369872831,2
Zbtb40,14443.0,True,1803.0,18.760416666666668,2789.437173344948,0.9673200654596013,1
Csmd1,122765.0,True,1162.0,128.28819444444446,39201.41839672861,1.517133534946458,5
Slc4a4,1753.0,True,2388.0,0.90625,100.74727787456446,1.0353209620175594,2
Galnt13,28199.0,True,2631.5,44.458333333333336,8901.357142857141,1.4520635951418945,6
Zfp143,43967.0,True,1193.0,29.09722222222222,7238.269260549749,1.5426491067915518,6
Lsamp,424991.0,True,2596.0,325.1701388888889,142578.0092794231,1.361767432361078,6
Ppm1b,50688.0,True,1622.0,44.34722222222222,3091.6978319783198,0.7277398970613542,1
Blnk,2370.0,True,2435.0,0.4930555555555556,29.0104045683314,1.2803318719268255,4
Maml3,67501.0,True,2260.0,24.114583333333332,4677.802155923346,1.249093590787502,3
Slc38a11,761.0,True,2442.5,0.59375,51.08525696864111,1.0961359820510743,2
Fnip2,16636.0,True,2093.0,5.902777777777778,373.60027100271003,0.9534636096961616,2
H2-K1,8035.0,True,1674.5,15.722222222222221,2994.8424312814554,1.2955732965037738,4
Cxcl12,37999.0,True,354.0,28.618055555555557,8870.620160665892,1.6938520825355656,5
Zfp873,36598.0,True,1158.0,25.17013888888889,8745.932624370887,1.6766712718547128,6
Acvr2b,51241.0,True,2343.0,24.864583333333332,3709.5181837979094,1.0128826835980365,1
Hipk2,261927.0,True,1462.0,60.09722222222222,14773.196089818044,1.322911333620839,5
Tmem151a,224172.0,True,1074.0,316.1041666666667,97711.28527874562,1.421573792633719,4
Stx17,81903.0,True,1679.0,72.14236111111111,13055.934366531164,1.4612092968177002,5
Obscn,3916.0,True,533.0,0.84375,84.08351480836237,1.2961094947264564,3
Dpp6,947804.0,True,1649.5,1208.6458333333333,728122.7312717774,1.3142936260305484,4
Ksr2,49978.0,True,2413.5,40.44444444444444,5999.090979481223,1.1147692025213305,2
Akap6,201682.0,True,1768.0,230.17708333333334,53333.156685540074,1.4215769654426265,5
Mdc1,46649.0,True,1315.0,14.35763888888889,2470.070255032907,1.5857406564440615,6
Med9,75884.0,True,2644.0,98.53819444444444,13008.005504742547,0.8365939995780783,1
Ext1,42534.0,True,941.0,34.614583333333336,7790.8230618466905,1.5547056188644224,5
Kalrn,77239.0,True,588.0,37.989583333333336,5988.811737804877,1.259341299031674,3
Tac1,74641.0,True,17.0,140.25347222222223,382426.6532980062,3.2093760585526336,4
Ssbp3,174509.0,True,1014.0,61.96527777777778,7509.232239643823,0.842496448016775,1
Zscan20,14495.0,True,1916.0,4.704861111111111,723.6582341269841,1.397417016906412,5
Rbak,44160.0,True,1923.0,19.541666666666668,4452.2979094076645,1.1437629272301613,3
Myt1l,389176.0,True,2392.0,236.42013888888889,62847.652136566,1.3128993258652408,5
Ppp4r1,112056.0,True,1546.0,28.868055555555557,4382.52608401084,1.3807258263715145,4
Gmfb,397724.0,True,2556.0,287.4861111111111,108376.34126984129,1.2299383267484798,4
Zfp27,35836.0,True,673.0,36.06597222222222,10161.880649922572,1.7799612489573038,6
Wisp3,3526.0,True,2491.0,6.229166666666667,939.3898083623693,0.8948838599624821,1
Lmnb2,102603.0,True,2542.0,51.138888888888886,7882.196670538134,1.1690112827903871,3
Qk,18087.0,True,2036.5,7.746527777777778,738.1759460898181,1.0973758502885407,2
Btbd3,77996.0,True,2470.0,81.25694444444444,16292.226432442894,1.3281294478819048,5
Scfd2,38408.0,True,1234.0,40.548611111111114,6219.210172280294,1.2917045422505349,3
Rai1,137632.0,True,2387.5,103.67361111111111,21061.830381339525,1.2293755565066655,4
Zfp954,72819.0,True,1766.5,67.93402777777777,21491.044412988773,1.5427944385280898,6
Unc13c,21305.0,True,1070.0,21.125,4812.34668989547,1.518783298797424,5
Cnih4,49755.0,True,2145.0,54.55555555555556,11995.641502129307,0.9802207264421163,1
Hs6st2,76121.0,True,724.5,104.85416666666667,31542.194686411152,1.752839496364534,6
Erbb4,204781.0,True,718.0,162.59027777777777,74633.65035811074,1.8705823291020052,6
Tnfaip8,754.0,True,2076.0,0.5555555555555556,45.00735578784359,0.7329338504848003,1
Rapgef2,56998.0,True,1707.0,79.69444444444444,10135.18157181572,1.1406229609066563,3
Opcml,176568.0,True,802.0,84.01736111111111,27822.051962349982,1.704293104445643,5
Trank1,135211.0,True,920.0,165.82986111111111,35908.664331687956,1.4362181337590052,4
Erbb2,809.0,True,2194.0,0.003472222222222222,0.003472222222222222,1.0543362192450012,1
Otof,4949.0,True,1231.0,3.6875,663.3863240418118,1.281898863584183,3
Dgkk,38915.0,True,604.5,43.861111111111114,11050.433604336044,1.813087072114433,6
Syt9,34981.0,True,2186.5,33.18055555555556,5286.60840108401,1.295128003782748,4
Armc9,95954.0,True,2134.0,82.95833333333333,16876.855400696866,1.2907974717775386,4
Tubb4a,2414767.0,True,2767.5,2143.8923611111113,1895612.0789658334,0.9716756287098766,2
Srpk2,465319.0,True,2005.0,547.4722222222222,192495.4417344174,0.994704890139162,1
Ganc,13096.0,True,2708.0,9.697916666666666,1321.1523301393727,1.1596053007049385,3
Zfp677,8286.0,True,1659.5,3.9131944444444446,469.1318113627565,1.3493792727024918,4
4833420G17Rik,124115.0,True,2734.0,61.21875,9219.523410278745,1.1357796499577866,3
Zfp28,47547.0,True,2761.5,40.97569444444444,6992.427978610143,1.1792961781591005,4
Phactr2,22539.0,True,2615.0,47.44444444444444,11744.08052651955,1.129040247971669,5
Klhl24,129252.0,True,1367.5,60.729166666666664,10128.107578397214,1.379882181151279,4
Hdac10,73542.0,True,1618.0,40.447916666666664,9843.523410278745,1.468105445575948,5
Kdr,25616.0,True,960.5,1.2430555555555556,162.06615369725128,1.2270398434286995,4
Msln,7221.0,True,1768.0,0.6041666666666666,53.745209059233446,0.8964404413420487,3
Zfp26,56671.0,True,997.0,32.44097222222222,8029.278733546264,1.6995241102530907,6
Kcnma1,49089.0,True,715.0,77.40277777777777,12358.687379016648,1.0430755221484262,1
Bbs5,40455.0,True,2583.0,39.49305555555556,5093.65151955091,0.9204340860376262,1
Numbl,93203.0,True,1475.0,50.36805555555556,11883.585317460316,1.140763420358352,3
Ldha,519231.0,True,1557.0,797.5173611111111,390673.15997628734,1.2789644295781777,3
Gpr84,603.0,True,1887.0,0.5590277777777778,33.752601142082845,0.5839842326785943,1
Grm4,17847.0,True,1824.0,24.645833333333332,5043.720818815331,1.3922658485408526,5
Parp10,15677.0,True,2039.0,4.597222222222222,493.3493999225707,1.3585565845273517,4
Zfp35,82292.0,True,2516.5,69.8125,13066.466463414634,1.4540697486837366,6
Tmem117,107658.0,True,1863.0,73.68402777777777,14908.168106368563,1.3727268440867917,5
Luzp2,121577.0,True,1690.5,173.98958333333334,50797.522539198595,1.6326161550170293,6
Krr1,69173.0,True,2750.0,72.05902777777777,9932.418106368565,1.0315659923939497,2
Slc39a4,46941.0,True,352.0,83.3125,51310.23649825784,1.6732067978182545,3
Alg11,101208.0,True,1512.0,120.48611111111111,20248.794231513744,1.024952346736821,1
Cyp26b1,12255.0,True,440.0,10.381944444444445,2375.8117982965546,1.604943598059756,4
Ddo,3742.0,True,1142.0,3.2708333333333335,643.11106271777,0.8328984318295459,2
Sorcs3,111977.0,True,1382.5,73.40625,17495.726371951216,1.6113323148450418,6
Syne2,125566.0,True,1401.0,38.989583333333336,7913.369229094077,1.4942879265290756,5
D630045J12Rik,447589.0,True,2445.0,125.37847222222223,34715.62977884243,1.2550823351802407,4
Sema3e,14288.0,True,1020.0,34.197916666666664,14074.228985191638,1.5796771117176176,4
Zfp773,38791.0,True,1906.5,19.15625,6808.6131315331,1.6507000284343822,6
Nup98,85670.0,True,1731.0,85.87847222222223,14844.225597657762,1.083529772359765,3
Col23a1,8428.0,True,2585.0,9.42013888888889,3722.3559693186216,1.0270714687839293,3
Klhdc3,545024.0,True,1792.0,452.47222222222223,132402.5079365079,1.061955775071683,1
Egfem1,7468.0,True,2486.5,12.277777777777779,2134.9748354626404,1.1721258786753543,4
Unc5d,47107.0,True,1313.5,43.18402777777778,10861.899813685637,1.566226717155146,6
Sox11,996826.0,True,1735.0,52.34722222222222,7664.722222222222,1.3803057706156923,4
Krt73,1412.0,True,1964.5,3.5625,599.1528745644599,0.8444343342686832,2
Brwd3,15095.0,True,1611.0,8.121527777777779,942.9015558459156,1.102866983645125,3
Crb1,21084.0,True,435.0,7.673611111111111,1675.279858691444,2.015073749471593,6
Pcdhb5,8994.0,True,1384.0,4.388888888888889,720.1130468447541,1.4815366990699281,5
Tnfrsf11b,2484.0,True,1133.0,7.708333333333333,1452.6393728222995,0.7938253411535102,1
Utp14a,37489.0,True,1527.0,24.0,2472.425087108014,0.9252825316202674,1
Slc22a8,5265.0,True,2039.0,0.5833333333333334,96.8362369337979,0.7760263761961395,1
Prpf38a,90407.0,True,1910.0,57.74305555555556,9367.857094463801,0.9783042218679824,1
Lin28b,6686.0,True,1979.0,6.100694444444445,1039.686689411537,1.2129809928713369,4
Gpatch1,47409.0,True,2242.0,36.260416666666664,4561.37793989547,1.106680205660666,2
Mro,2398.0,True,2163.0,2.6319444444444446,605.9476867982966,1.2647404915062757,4
Ipcef1,12289.0,True,1050.5,17.375,5940.827526132403,1.4885492428433018,4
Fbln2,4329.0,True,2142.0,5.909722222222222,2286.6189992257064,1.3959447225269326,3
Cadm2,164032.0,True,1812.0,263.6458333333333,93327.85322299653,1.383801279061169,5
Cenpj,12158.0,True,1153.0,3.8680555555555554,491.5922861014324,1.559500667853967,6
Rab3ip,115820.0,True,1894.5,99.90972222222223,19349.455236159505,1.1569062870592235,2
Ano6,90510.0,True,2655.0,48.40625,7947.68456010453,1.3670426292372986,5
Cntn4,25672.0,True,440.0,23.01388888888889,6553.456252419666,1.8851765151946083,5
Hhip,390.0,True,2673.0,0.0,0.0,0.7309941724572612,1
Scn1a,125107.0,True,2072.0,223.60416666666666,76500.09364111499,1.3171849109185871,4
Tacc1,41937.0,True,2446.0,57.947916666666664,6844.014699477351,0.8071844258388007,1
Cpped1,59542.0,True,2753.5,45.24305555555556,8155.181136275649,1.5182692722651738,6
Dhrs3,81982.0,True,572.5,37.954861111111114,14345.618164440573,1.962444953987785,6
Phactr4,14525.0,True,1288.0,1.5486111111111112,58.08822106078203,0.8533057978756663,1
Adamtsl1,42818.0,True,933.0,61.954861111111114,15462.154749806425,1.6094315932459378,5
Kndc1,160984.0,True,1395.0,157.14583333333334,24857.77656794425,1.1922610995423146,3
Slc31a1,87179.0,True,2401.0,48.75,9339.860627177699,1.5771515957544902,6
Fkbp15,87467.0,True,2368.0,60.329861111111114,11756.598129597367,1.3804855073164897,6
Cacng3,275107.0,True,1307.0,295.4375,105052.1981707317,1.6074723605972947,6
Gpr139,20722.0,True,1458.0,4.125,667.8797909407666,1.4832807652256388,6
Nrxn3,582188.0,True,1149.5,583.1701388888889,458281.37164876104,1.6659468944071276,6
Akap13,49611.0,True,2283.0,29.22222222222222,3510.8215253581106,1.1325533917666428,3
Msl2,17985.0,True,1451.0,12.541666666666666,1542.005226480836,1.158147019433895,2
Zfyve26,29063.0,True,1927.0,28.322916666666668,6080.135779616725,1.4783140201059173,6
Rdh11,97480.0,True,2726.5,54.56597222222222,10900.664622048005,1.3798675206997368,6
4931406P16Rik,61794.0,True,2099.0,29.819444444444443,4276.1833139759965,1.2632356548703936,3
Fbxl18,86884.0,True,2370.5,29.145833333333332,4490.703397212543,0.9948182199281478,2
Gm5113,46310.0,True,1931.5,30.197916666666668,5995.727243031359,1.4554065491834036,6
Lefty2,628.0,True,2274.0,0.0,0.0,0.40436341579189694,1
Psg16,25766.0,True,971.0,37.72222222222222,9047.46264034069,1.6070330206530647,5
Rnasel,155062.0,True,1245.5,58.66319444444444,13737.255504742545,1.3903571450567689,4
Zfp810,66967.0,True,1298.0,31.45486111111111,6525.572868273326,1.4901323990439186,5
Polr1c,115248.0,True,2588.0,98.81944444444444,14798.009097948123,0.8417152372141005,1
Col4a4,3045.0,True,806.0,5.149305555555555,1213.2703131049168,0.9473409668206755,1
Frat1,88662.0,True,716.0,82.77083333333333,13133.09712543554,0.9543977364925208,1
H2-Q10,1067.0,True,1806.0,2.8090277777777777,497.7438903406891,0.9385108675925813,2
Capn6,5880.0,True,369.0,8.63888888888889,2435.388308168796,1.4439012314689623,3
Ppp1r3c,6023.0,True,1358.5,11.940972222222221,4715.6445872048,1.2370593012259405,2
Trmt2b,27852.0,True,1435.0,76.13888888888889,22251.653116531164,1.4466497644618492,5
Zfp563,50275.0,True,2337.0,26.78125,4891.216790069686,1.325310540668278,5
Zfp763,88441.0,True,1005.0,74.44791666666667,22439.913654181182,1.56330740598576,6
Cbln4,351802.0,True,25.5,234.12152777777777,195942.5531237902,3.5237094257902615,6
S1pr3,15415.0,True,1229.0,27.20138888888889,5958.321670538134,1.3282244071239806,3
Nnat,4317105.0,True,118.5,419.3576388888889,848522.2200808168,2.9436756310193366,6
Myl9,10258.0,True,1921.0,4.510416666666667,396.0695775261324,0.8728299082439376,1
Pex26,33280.0,True,1696.0,31.67013888888889,4020.7793142663572,0.8034743487150996,1
Arfgef1,58976.0,True,651.0,58.138888888888886,7436.782036391792,1.0050622715875086,1
Zfp760,20011.0,True,1497.5,16.60763888888889,5112.740986740225,1.3710432259036345,4
Zfp948,66189.0,True,1805.0,50.020833333333336,12136.612804878047,1.4777529895698398,6
Zfp160,47222.0,True,2320.0,33.364583333333336,6177.967661149826,1.3550818019420354,4
Mas1,503.0,True,2217.0,1.4652777777777777,194.88380758807585,0.5850467841454688,1
Tm9sf4,380409.0,True,2454.0,294.78125,64495.718532229956,0.9932494431693485,1
Tnfrsf13c,1381.0,True,2488.0,1.8125,217.1215156794425,0.9583566334210468,3
Ninl,6153.0,True,2683.0,1.5416666666666667,215.53135888501743,1.3054740521583057,5
Zfp120,33491.0,True,1198.0,43.760416666666664,12565.395361498258,1.584586304748127,6
Col8a1,25238.0,True,520.5,10.92013888888889,2532.6103247193187,1.8758131280629424,6
Olfr461,286.0,True,1667.0,0.0798611111111111,0.9030076461478901,0.39781547759575014,1
D430041D05Rik,112314.0,True,850.0,62.94097222222222,20350.243890340687,1.5897723313819314,5
Cep152,10816.0,True,1909.5,9.20486111111111,1584.4631121757645,1.432917073301657,6
Uty,26886.0,True,687.0,21.868055555555557,5930.811798296554,1.5080925174572377,5
Myadm,230354.0,True,2609.0,263.1076388888889,172872.46572541614,1.396262044058174,3
Zfyve19,62121.0,True,1368.0,51.34375,7074.728114111498,1.154965448239276,2
Efcab1,76504.0,True,2600.5,54.0,8273.20557491289,1.0568728510672096,2
Trp53i11,495312.0,True,2731.0,169.38194444444446,45788.369289585746,1.4750866239364007,5
Cry2,295491.0,True,1785.0,398.97222222222223,265046.6891211769,1.5456518725375903,6
Sort1,125021.0,True,1153.5,115.83333333333333,30915.66550522648,1.2293762577255585,2
Ptprz1,205092.0,True,506.5,106.19444444444444,39270.331397599686,2.0981541754419966,6
Il3ra,5190.0,True,2158.0,3.1805555555555554,167.7791327913279,0.9456993058407069,2
Gstm6,25391.0,True,2099.0,38.173611111111114,7874.96626984127,0.897421276765248,1
Hist2h2be,3817.0,True,1578.5,3.8854166666666665,678.3248040069686,1.351688357204902,4
Selenbp1,7300.0,True,1983.0,3.576388888888889,281.3390921409214,1.0094943776362646,2
Zfp619,24474.0,True,2206.5,21.395833333333332,4424.769599303137,1.4894242767078874,6
Zbtb34,19371.0,True,1880.0,8.055555555555555,1212.9446380178088,1.2371280140660372,4
Slc25a31,543.0,True,2571.5,0.9652777777777778,136.15210027100272,0.6390291643284628,2
Ddx3y,75723.0,True,1474.0,102.40972222222223,34042.38903406891,1.3910145480584388,5
Slc7a14,102813.0,True,1685.0,215.74652777777777,68787.1933676926,1.5469738942097324,5
Cdk7,63794.0,True,2178.0,54.22569444444444,8246.934947251259,0.9454754449050115,1
Pde7a,40942.0,True,2427.0,14.434027777777779,1125.7377927797136,1.1204589091500454,3
Zbtb10,27210.0,True,1122.5,13.84375,2176.7803789198606,1.6683176574072898,6
Nxph2,8705.0,True,919.0,4.861111111111111,1610.545102593883,1.3072783554276655,3
Zfp72,12240.0,True,2670.0,9.006944444444445,957.9023906310491,0.9472119685243737,2
Zfp874a,27527.0,True,1716.0,40.798611111111114,8325.004597367402,1.573411034230064,6
Ctxn3,9938.0,True,2330.0,30.31597222222222,34871.03221786682,1.5655669782356105,3
Epc2,54918.0,True,2651.0,50.09722222222222,10218.248354626403,1.1414270921228888,3
Tmem19,103171.0,True,1833.0,87.09375,15560.008601916375,1.1953162913670263,3
Gm4925,1390.0,True,2407.0,1.4166666666666667,317.9512195121951,1.055004024712629,1
Cacng7,3009.0,True,1243.0,3.6493055555555554,377.42013888888886,0.9743089178754559,1
Fam57a,60822.0,True,1294.5,44.90625,12634.16888066202,1.393851385207757,4
Sco1,41787.0,True,1865.5,38.24305555555556,5323.696815718156,1.303353223497612,4
Atxn1l,20645.0,True,1097.0,22.39236111111111,3292.4204292489353,1.4252229746756238,4
Fam196b,40162.0,True,1337.0,26.458333333333332,4053.5034843205576,1.5173399504859253,5
Hba-a1,2227.0,True,2453.5,0.0,0.0,0.7502920157428461,2
Fat1,71632.0,True,832.5,68.125,18062.639372822297,1.8594074914995689,6
Gmppb,35448.0,True,2618.0,41.43402777777778,8159.925946089817,0.9810731036061777,1
Mpzl3,6848.0,True,2334.5,7.409722222222222,1793.608546264034,1.379678653986616,4
Gpr179,1737.0,True,2410.0,0.5208333333333334,31.086672473867594,0.9854162829462308,1
Ccnd1,8295.0,True,1768.5,15.458333333333334,3301.1898954703834,0.7445329570146176,2
Adamtsl3,4635.0,True,2416.0,4.635416666666667,721.103549651568,0.9840240689216815,3
Peg12,5339.0,True,2451.5,0.9513888888888888,60.02550329074719,1.0726773777889085,2
Rasal2,162856.0,True,2562.5,87.91319444444444,13536.455853174602,1.123754829426815,2
Mn1,248434.0,True,2676.0,123.74305555555556,30706.33096205962,1.2267516223362949,3
Sox13,12890.0,True,2305.0,2.8715277777777777,300.9904060201317,1.4996836420034139,5
Etnk2,62272.0,True,1735.0,30.35763888888889,5455.254924022455,1.3321080656841546,5
Ren1,3293.0,True,400.0,0.5069444444444444,73.00343592721642,0.8354976090660525,1
Htr1d,3998.0,True,2651.0,7.288194444444445,1246.5333793070074,1.2568881904555858,4
Sars2,50596.0,True,2256.0,42.083333333333336,5820.655052264809,1.0851241830464893,2
Rbm44,251.0,True,2635.0,0.8576388888888888,80.38732820363917,0.9091247453827522,1
Dgkd,126960.0,True,1661.0,55.46527777777778,10693.21133372048,1.496455843885584,6
Zfp804a,24390.0,True,2036.0,19.22222222222222,2619.9574138598527,1.1053291485749877,3
Gad1,28364.0,True,45.0,36.21527777777778,46112.64338946961,2.984160444773837,5
Tgfbrap1,40688.0,True,1907.0,24.5,2928.696864111498,0.950446454144367,1
Safb,225826.0,True,598.0,159.74652777777777,26897.137618563687,1.0228212996121464,1
1700029J07Rik,10901.0,True,1431.0,5.854166666666667,1363.0448606271775,1.2016388403735554,3
Npw,10560.0,True,2000.0,27.631944444444443,22448.80482965544,1.2217981816791939,2
2210408I21Rik,21242.0,True,1487.0,21.31597222222222,4503.6733328494,1.461546701539695,5
Tia1,402297.0,True,2705.5,139.3125,26045.7974738676,1.1222267120714002,2
Egr4,5099.0,True,2705.0,16.40277777777778,2867.551490514905,0.753277282482856,1
Setdb2,14481.0,True,1126.0,9.527777777777779,1854.1595044521873,1.4938981015154225,5
