hgnc_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
LGALSL-DT,33.0,True,3451.0,0.017543859649122806,0.2215005599104143,1.448479298576104
AFG3L1P,146117.0,True,2125.0,77.68048910154174,240408.60477337762,1.6121711479638299
YES1P1,1459.0,True,1918.0,0.7756512493354598,535.0134706527762,1.6474613392312525
ARSEP1,439.0,True,2804.0,0.23338649654439128,39.39709751490266,1.514447145044756
LINC00570,608.0,True,3214.0,0.32323232323232326,83.02631635503975,1.4712668442970582
MIR3681HG,3424.0,True,611.0,1.820308346624136,3089.690034160191,2.0047354373536344
LINC01133,4979.0,True,453.0,2.646996278575226,4358.30191783456,2.0838953311767354
RPS29P31,4.0,True,4984.0,0.002126528442317916,0.004250794620335494,1.3278372863275414
SLC25A5-AS1,22259.0,True,233.0,11.833599149388624,31813.33506198604,2.3124720053561956
OLFM5P,1815.0,True,1862.0,0.9649122807017544,538.8508958566629,1.6558280347021557
DPRXP1,798.0,True,2367.0,0.42424242424242425,121.12524177949709,1.5696358941728785
THAP5P1,486.0,True,3821.0,0.2583732057416268,42.25448437340934,1.4142248866376104
GPC6-AS2,252.0,True,3164.0,0.1339712918660287,18.307574060877528,1.4767021777724512
PRKAR2A-AS1,9805.0,True,209.0,5.212652844231791,10774.20156322463,2.3566834036064095
LAMC1-AS1,782.0,True,4438.0,0.41573631047315257,133.06643308787764,1.3636657667012244
SMIM13,31316.0,True,1632.0,16.648591174906965,37125.55144615245,1.6995889366902643
ZMIZ1-AS1,469.0,True,1742.0,0.24933545986177566,56.125564717725965,1.6775063418284148
GAPDHP46,765.0,True,2790.0,0.40669856459330145,141.04142319047133,1.517270561846139
PLA2G12AP1,1751.0,True,625.0,0.9308878256246678,779.7845826687931,2.003944939126081
RASAL2-AS1,977.0,True,4580.0,0.519404572036151,301.2146498580429,1.3544997427316037
LAMTOR5-AS1,20644.0,True,2129.0,10.975013290802764,20003.00841788546,1.6116785966401699
IMPDH1P8,954.0,True,4086.0,0.507177033492823,152.06071973938714,1.3908641984116323
SHMT1P1,3040.0,True,1643.0,1.6161616161616161,1374.9440790887597,1.6962708076268198
POT1-AS1,13290.0,True,710.0,7.065390749601276,15180.117530286061,1.9711429733815247
NDUFA5P10,463.0,True,4456.0,0.24614566719829878,41.43565667876978,1.3629854439251627
PRRT4,16.0,True,1549.0,0.008506113769271665,0.060565905414729594,1.7174479408522407
LINC01266,3899.0,True,1365.0,2.0728335991493885,2089.3696924451683,1.754088400257492
PGM5-AS1,3037.0,True,1589.0,1.6145667198298777,1472.7923196127003,1.7078016752279455
HMGB3P22,3302.0,True,3100.0,1.7554492291334396,1254.2571843858516,1.4839231509770248
SNORA71A,603.0,True,3802.0,0.32057416267942584,66.26153924462994,1.4159598112738832
ARSDP1,835.0,True,4842.0,0.443912812333865,112.1884748945219,1.3369259487633456
RANP4,487.0,True,4034.0,0.25890483785220625,60.93027305530104,1.3957465516951966
GOLGA2P7,153.0,True,2052.0,0.08133971291866028,6.410933523363535,1.6246383947152805
CHCHD4P5,405.0,True,3470.0,0.215311004784689,32.19776544843734,1.4462833443964043
TRAPPC12-AS1,5082.0,True,1934.0,2.7017543859649122,2711.8285554311306,1.6437941599938142
TGIF2P1,2425.0,True,1220.0,1.2892078681552366,982.2780164466612,1.7930386087328416
LINC01504,6331.0,True,3435.0,3.3657628920786817,3345.1895506011965,1.4498059525617644
RFPL1S,6140.0,True,3506.0,3.264221158958001,4220.076426640424,1.442443792117045
LINC01703,6840.0,True,1736.0,3.6363636363636362,7262.23578336557,1.6782800691868867
MKRN2OS,2645.0,True,2243.0,1.406166932482722,953.5817491827569,1.5941930342670005
LINC02158,2390.0,True,3833.0,1.2706007442849547,759.3028001176376,1.412982102530081
CADM3-AS1,1240.0,True,631.0,0.6592238171185539,404.9577459929643,2.0036140860538336
IPO7P2,11.0,True,2510.0,0.005847953216374269,0.027093442826925468,1.5511430291191908
LAGE3P1,1448.0,True,2803.0,0.7698032961190856,456.8336834187337,1.5146253392896907
SLC26A6,24300.0,True,2429.0,12.91866028708134,24209.94603990634,1.560712175819259
LINC02036,143.0,True,2658.0,0.07602339181286549,4.747940773920617,1.5330765018373158
DBH-AS1,2520.0,True,3608.0,1.3397129186602872,995.4488954494552,1.4333714254007537
PROSER2-AS1,1946.0,True,2284.0,1.0345560871876662,750.2823158799641,1.586820084334575
DEFB131B,136.0,True,3224.0,0.07230196703880915,4.632003687490809,1.4704617556066175
DNAJC19P5,2094.0,True,4285.0,1.1132376395534291,775.245149139774,1.376309408926038
ERCC6,44278.0,True,87.0,23.539606592238172,119093.58260601535,2.6130163783814315
RUSC1-AS1,40563.0,True,3460.0,21.564593301435405,44422.06032016696,1.44707518504355
LINC01534,44685.0,True,2497.0,23.75598086124402,54045.2122314975,1.5532627753387995
KCNIP2-AS1,1072.0,True,2844.0,0.5699096225412015,199.19417919395522,1.5098441035841526
LINC01772,5795.0,True,2040.0,3.080808080808081,3280.100913389211,1.627523408910833
YBX1P8,1863.0,True,576.0,0.9904306220095693,857.6977807187213,2.0118356054172413
ZNF503-AS1,511.0,True,1959.0,0.2716640085061138,54.09584026151774,1.6402914760454557
PAICSP1,377.0,True,2037.0,0.2004253056884636,30.62097854242311,1.6280270614388126
MTND4P32,3124.0,True,586.0,1.6608187134502923,1863.2221289038198,2.008807275929688
RPS3AP46,624.0,True,4048.0,0.3317384370015949,67.39414639112286,1.393909455187164
SLC25A39P1,120.0,True,1379.0,0.06379585326953748,3.8225236689402418,1.7515013987585986
TEX22,3548.0,True,2023.0,1.8862307283359916,1542.4944964765232,1.6299723612728994
CLK3P2,576.0,True,1969.0,0.3062200956937799,79.43277511961722,1.6374733254375737
ZNF32-AS1,2505.0,True,2995.0,1.331738437001595,821.5132953272931,1.4948661708705366
NPY6R,2876.0,True,1334.0,1.5289739500265815,1330.1578036807036,1.7653111895140043
ZNF192P1,24587.0,True,91.0,13.07123870281765,57050.6927946882,2.607404346895563
NUP50-DT,23414.0,True,2437.0,12.447634237107922,22995.49207019806,1.559684856849846
NMD3P1,2621.0,True,3957.0,1.3934077618288145,1269.6845097107696,1.4017750142942584
LINC01876,337.0,True,3862.0,0.17916002126528444,20.28969312384766,1.4101611358968411
MRPL23-AS1,295.0,True,2625.0,0.1568314726209463,18.028050380625967,1.5362209133501847
ADAM1B,1037.0,True,1944.0,0.5513024986709197,203.84111665365864,1.6428254494052759
PLCG1-AS1,4166.0,True,3998.0,2.2147793726741094,1700.5442708156593,1.3991524746871868
RPL23AP30,1722.0,True,2630.0,0.9154704944178629,457.95295734500655,1.535794806139094
IGBP1P1,611.0,True,4458.0,0.3248272195640617,71.86517583449275,1.3628655174182376
PTPRD-AS2,4.0,True,4979.0,0.002126528442317916,0.004250794620335494,1.3278372863275414
DISC1-IT1,1191.0,True,4059.0,0.6331738437001595,237.73877125114524,1.393045557703251
NAALADL2-AS2,3009.0,True,1679.0,1.5996810207336523,1354.7987020258577,1.6909357752897327
THORLNC,2505.0,True,3394.0,1.331738437001595,798.8207421358037,1.4535736801834285
ERVMER34-1,633.0,True,4132.0,0.3365231259968102,76.71275577725744,1.3880004850315442
LINC01359,9801.0,True,2399.0,5.2105263157894735,6910.2694848824185,1.565189932856545
RPS14P4,307.0,True,3015.0,0.16321105794790006,17.98877351340957,1.492237018778883
HMGN1P24,133.0,True,912.0,0.0707070707070707,4.424253169997851,1.8906632397137697
LINC01692,89.0,True,4050.0,0.04731525784157363,2.08658986279367,1.3937743257675275
SLC8A1-AS1,18225.0,True,693.0,9.688995215311005,38964.10801180901,1.9784818298151363
LINC00629,754.0,True,863.0,0.4008506113769272,150.89774395692646,1.9079395550980258
RPL12P44,1857.0,True,2989.0,0.9872408293460925,669.8519647765447,1.495474384656436
RPL31P12,3211.0,True,4380.0,1.707070707070707,1107.4008489146786,1.3692096421521962
KLLN,34213.0,True,4760.0,18.188729399255713,32958.85585162939,1.342215244592394
HSFY3P,1773.0,True,861.0,0.9425837320574163,858.6658505548202,1.9090644013748477
MTND4P15,2456.0,True,570.0,1.3056884635832005,1375.4123559220423,2.013963619820482
PARG,63686.0,True,4020.0,33.8575225943647,75826.63766811452,1.3967704216619639
LINC01268,84950.0,True,3958.0,45.16214779372674,107901.43114091644,1.4017607916493802
LINC01624,66.0,True,2149.0,0.03508771929824561,0.977491601343785,1.6090539004179982
SLC2A1-AS1,2265.0,True,1451.0,1.20414673046252,813.4327700295225,1.7359564071083466
SPAG5-AS1,5493.0,True,1022.0,2.920255183413078,3440.1266161050594,1.8523012480947316
LINC01132,5838.0,True,1458.0,3.1036682615629982,4806.07063015372,1.7340648994309693
MTND6P32,667.0,True,1056.0,0.35459861775651247,111.95025676699808,1.8410186199634326
LINC01068,120.0,True,879.0,0.06379585326953748,3.7044385625572636,1.9028211396725643
LINC02088,99.0,True,2297.0,0.05263157894736842,2.7445688689809624,1.5834106967065233
MED28P3,1585.0,True,2956.0,0.8426368952684742,545.0103300643614,1.498247679326593
CARM1P1,469.0,True,4861.0,0.24933545986177566,37.168117909215326,1.3354066596981635
TEX46,311.0,True,1798.0,0.16533758639021798,26.55403192054927,1.666851128395093
LINC01341,32594.0,True,3631.0,17.328017012227537,32969.32639016141,1.4314558581813963
IL6R-AS1,2501.0,True,617.0,1.329611908559277,1688.157255647177,2.004266469496477
LINC00864,2845.0,True,1603.0,1.5124933545986177,1408.3287002160462,1.7058698324152022
LYPLAL1-DT,514.0,True,2169.0,0.2732589048378522,53.59443878878369,1.6066376973229746
LINC01757,8.0,True,4076.0,0.004253056884635832,0.013811689119639847,1.3921908275409745
TLE1P1,16.0,True,808.0,0.008506113769271665,0.06801271392536791,1.9286146996902302
MTND1P11,2049.0,True,1853.0,1.0893141945773526,721.4090400081442,1.6577857972370795
RNF144A-AS1,3713.0,True,2806.0,1.9739500265816055,1538.5455976336716,1.514138599760266
HCG11,36723.0,True,4571.0,19.523125996810208,36527.27512979742,1.3551603008646544
EFCAB14-AS1,146.0,True,4779.0,0.07761828814460393,4.789716877622813,1.3405365981626796
ARL4AP3,131.0,True,4537.0,0.06964380648591174,5.306317373058694,1.3574524335994624
OR4K6P,17.0,True,4854.0,0.009037745879851143,0.08981189272342686,1.335950965750068
LINC01635,8544.0,True,4563.0,4.542264752791069,4911.880260612847,1.3555936370606412
CDY4P,760.0,True,838.0,0.40404040404040403,137.14730281538792,1.9161664150422706
LINC01185,1996.0,True,2285.0,1.06113769271664,759.1467921092221,1.586068117720579
LINC01768,791.0,True,2903.0,0.4205209994683679,118.92998291990452,1.5037546696986395
SDAD1P1,49492.0,True,4326.0,26.311536416799576,54391.09438279774,1.3727999640176711
LINC01013,47967.0,True,69.0,25.50079744816587,103821.59481319351,2.698100571978231
DAP3P2,2328.0,True,915.0,1.2376395534290272,1070.4642420849027,1.8896347223474503
MIR34AHG,7770.0,True,1699.0,4.130781499202552,5309.103099867658,1.686754823937925
OR7E26P,40.0,True,4303.0,0.02126528442317916,0.3059305258633366,1.3743164846358114
