	scvi_1	scvi_2	scvi_3	scvi_4	scvi_5	scvi_6	scvi_7	scvi_8	scvi_9	scvi_10
SRR6531799	-0.34511435	-0.80310744	-0.24001676	-1.432806	-0.41275167	0.04713738	0.03177771	-0.005274594	-0.5929085	-1.4006621
SRR6531800	-0.40028888	-0.85105646	-0.33017945	-1.4398518	-0.44528288	0.046679616	0.03243065	-0.0445475	-0.5960429	-1.4493382
SRR6531801	-0.48968226	0.7618123	0.13454628	0.47413802	-0.53408784	0.12542623	-0.4632944	0.11748046	-1.7813808	1.11354
SRR6531802	-0.4738596	0.7838247	0.1840486	0.47154057	-0.52005947	0.12201506	-0.44778585	0.089105785	-1.7398136	1.0560809
SRR6531803	0.0914495	1.2956635	0.8476273	0.5950012	0.23771542	0.7898697	-0.734273	0.18201208	-1.5343258	-0.7206154
SRR6531805	0.16414195	1.2618535	0.87916213	0.57427216	0.15538085	0.8820841	-0.8419114	0.15830833	-1.5235064	-0.68759495
SRR6531806	-0.082859755	-0.48356682	-0.20405602	-1.240356	-0.20071486	0.27885813	0.025683105	-0.16498214	-1.0805167	-1.0997857
SRR6531807	-0.013487279	-0.55387896	-0.19957411	-1.2173088	-0.14304402	0.1833759	0.09629372	-0.17337817	-1.0913401	-1.1175902
SRR6531808	-0.3226846	0.3558824	-2.0030441	-0.8505901	-1.2080717	-1.3927631	-0.20153528	-0.80389255	1.3327942	-2.0668712
SRR6531809	-0.28809994	0.2958609	-1.9494805	-0.8455615	-1.1972548	-1.3386576	-0.15380901	-0.8039598	1.3022296	-2.0743327
SRR6531812	-0.34906644	-0.94611806	1.3250469	0.6811069	0.254341	0.66188425	-1.2988207	0.88935226	0.068061054	0.9790872
SRR6531813	-0.35534966	-0.980404	1.2723812	0.6855887	0.18587416	0.6906752	-1.264828	0.8204682	0.017410219	1.0171359
SRR6531817	-0.42973983	0.6619905	0.41077328	0.42532527	-0.3987897	-0.22679722	-0.33575177	0.12610799	-2.0365603	-1.1659278
SRR6531818	-0.38483793	0.6297735	0.3840561	0.4078164	-0.46470523	-0.13031477	-0.34526342	0.14125043	-2.0530236	-1.0774873
SRR6531819	-0.52491754	-0.9704042	1.5215786	-0.28453046	-0.618087	0.44475037	-0.017801523	0.71653944	-0.096037626	-0.10979459
SRR6531820	-0.4247809	-0.9182485	1.5246835	-0.30223864	-0.6858772	0.36539888	-0.06485224	0.6684507	-0.02913171	-0.089553006
SRR6531821	-0.34430707	0.7134646	-0.47497964	-0.84314466	-0.4348675	0.52462	0.26954764	0.2706396	-0.2935949	-2.2611024
SRR6531822	-0.30252194	0.69290674	-0.35866642	-0.8485105	-0.44615662	0.46998042	0.32067615	0.3141188	-0.30776846	-2.184706
SRR6531823	-1.5329206	1.7457566	-0.24515903	0.8904238	-0.45016903	0.21067071	-0.25631177	-0.6194945	-1.1776073	1.3348795
SRR6531824	-1.5946372	1.8625458	-0.27462995	0.90014267	-0.52392435	0.3016951	-0.30276293	-0.74910015	-1.1046526	1.4071267
SRR6531825	0.23771432	0.31734937	-0.59317815	-1.0920382	-0.8617932	0.9825259	-0.057445258	0.27927256	0.40344745	-1.7896308
SRR6531828	0.31610504	0.2797647	-0.4303689	-1.0609015	-0.8108539	0.92273587	-0.11204681	0.28060007	0.43763727	-1.7107263
SRR6531829	1.3870254	-1.3724461	-1.950779	1.5998267	0.33811903	-0.746457	1.0573943	0.35552043	-0.08392483	-0.0016503483
SRR6531830	1.3823619	-1.398522	-1.9109569	1.5207666	0.34963256	-0.71712136	1.086206	0.35515893	-0.09292245	-0.07669689
SRR6531831	-0.22580034	-0.6700264	1.654884	0.47886646	0.26438403	-0.24836549	0.24957508	1.1072533	0.31721014	0.034633547
SRR6531832	-0.22320163	-0.6005286	1.719855	0.5213157	0.2758044	-0.31689	0.25492108	1.0713537	0.34513932	-0.035200767
SRR6531833	0.1693381	-0.1425096	-0.14349109	-1.0308677	0.34028542	0.6127419	-0.90830714	-1.1140716	-0.3658619	-1.4400402
SRR6531834	0.17023605	-0.0892439	-0.08442271	-1.0270813	0.382293	0.46369702	-0.9940761	-1.1936634	-0.30915457	-1.3759485
SRR6531836	0.16437352	0.98402953	0.7381367	1.0083467	-0.090820014	-0.53501844	-0.2935568	-1.2659671	-1.659985	0.008649692
SRR6531837	0.21347076	1.0040873	0.7392751	1.0240208	-0.08759624	-0.6001195	-0.27798027	-1.3073971	-1.6155453	-0.03776504
SRR6531838	0.50952184	0.051790953	1.1972921	1.5087718	-1.0291678	-0.90205145	-1.1486838	-0.06067294	0.35355788	-1.6336344
SRR6531840	0.49959946	0.05940558	1.2230511	1.5226895	-1.0080087	-0.85033333	-1.1612406	-0.15471703	0.42378312	-1.6345329
SRR6531846	0.26826435	0.011798918	-0.31866014	-1.0790472	-1.0124614	0.48944098	-0.39721334	0.95635086	0.24106914	-1.2852745
SRR6531847	0.30279082	-0.083204895	-0.46184254	-1.1143824	-0.94349414	0.44532377	-0.47050148	0.90429544	0.2914415	-1.20195
SRR6531848	1.4293272	-0.23631099	-1.6934323	0.67671216	-1.7266536	-1.0714877	1.9579468	-1.3255982	0.7243746	-1.6041539
SRR6531849	1.499965	-0.23433654	-1.6608748	0.68428504	-1.6740578	-1.1118505	1.9372072	-1.3180406	0.7165168	-1.6015068
SRR6531850	1.6740639	-0.59408784	-0.3362044	-0.6818887	0.05629611	0.32352394	0.19700061	-0.2623245	-0.83897656	-1.3365971
SRR6531852	1.6534965	-0.57808286	-0.19629669	-0.6739743	0.046121895	0.3431661	0.2775576	-0.36522132	-0.8036025	-1.3500464
SRR6531853	0.057821095	-0.5474069	-0.6279205	-1.4126129	-0.986555	0.34046984	-0.7549985	0.6595751	0.16384369	-1.6199726
SRR6531854	0.058606565	-0.53172827	-0.6104516	-1.4108255	-0.94579875	0.30575937	-0.75988454	0.6634823	0.12907058	-1.5519627
SRR6531855	1.4452908	1.1433444	0.31999198	0.13620383	1.2309391	0.56924206	-1.1596031	0.05967939	0.67582375	-1.9520605
SRR6531856	1.5193343	1.0058898	0.41905797	0.10794318	1.1325287	0.51699287	-1.1657684	0.10821456	0.60637885	-1.9080672
SRR6531864	-1.5454118	0.6018107	-0.0128599405	0.716884	-0.6587918	-1.2193313	-0.33713734	-0.5468585	-1.7891197	-0.29999626
SRR6531865	-1.5808971	0.60103613	-0.02285695	0.73536086	-0.6480412	-1.1799389	-0.33457536	-0.6183705	-1.8186698	-0.31656724
SRR6531868	-0.24623501	-0.985433	-0.5087347	-1.0224724	1.2643799	0.09385729	-0.46157485	0.28457147	-0.26847255	-1.7790438
SRR6531869	-0.21417731	-1.0456431	-0.50691605	-1.0214237	1.3082165	0.1964947	-0.3862841	0.10391015	-0.2775932	-1.8513172
SRR6531872	0.5235254	-0.7074525	-0.40567756	-1.2293949	0.6815026	-0.06660867	0.09959224	-0.08982116	-0.08188075	-1.3255513
SRR6531874	0.55739224	-0.719406	-0.28729182	-1.2075875	0.77492976	-0.07067633	0.120117605	-0.10941321	-0.15216768	-1.2935519
SRR6531875	-0.04408747	1.3352381	1.1195717	0.86335015	0.21387231	-0.25739905	0.108921126	-0.113021076	-1.5929497	-1.0262139
SRR6531876	-0.060316145	1.3474292	1.1118569	0.8632052	0.19414324	-0.33163908	0.13198403	-0.025556147	-1.566436	-1.0262823
SRR6531881	1.6237793	0.21384686	-0.17735612	-0.3573863	0.25651538	-0.2847443	-0.19888753	0.14663225	1.2362132	-1.1663305
SRR6531882	1.6591909	0.2613518	-0.2706163	-0.35924566	0.1135335	-0.300611	-0.26163858	0.23261815	1.1288917	-1.1400223
SRR6531883	0.54182386	0.17918232	-0.99954116	-0.7613255	0.5786514	0.12936395	-0.116974324	-0.04634422	-0.057079017	-2.0632212
SRR6531886	0.54680896	0.19750261	-1.0374718	-0.7390229	0.56597936	0.1136055	-0.06482196	-0.062965214	-0.0021216273	-2.0385206
SRR6531889	0.06650835	0.32120922	-0.06422949	-0.90813816	0.5859237	-0.056214392	-0.5022133	0.3086394	0.99676496	-1.7790208
SRR6531890	0.23617649	0.27947426	-0.09704411	-0.8785479	0.46694016	0.0014653206	-0.5726084	0.4012547	0.94434196	-1.7437211
SRR6531891	0.27507386	1.329822	0.8066772	0.7438549	-0.15252659	1.0462666	-1.5378344	0.5020406	-1.2327406	-1.3012518
SRR6531892	0.25402978	1.3374034	0.8215339	0.73311496	-0.12056512	0.9289071	-1.4783678	0.49684837	-1.2224051	-1.3340381
SRR6531893	0.62046766	-0.16874157	-1.1425484	-0.9819175	-1.045009	1.7623963	-0.80274767	0.20590526	0.9032939	-1.5744671
SRR6531894	0.59628963	-0.19967294	-1.2230625	-0.98160917	-1.0975075	1.6934376	-0.9170763	0.19936478	0.85905105	-1.5099654
SRR6531895	0.12864503	0.66327405	-0.9674809	1.1960698	-2.2535	-0.962602	1.5029504	-0.2545157	0.33536083	-1.9877697
SRR6531897	0.16906229	0.64604604	-0.9626262	1.2265993	-2.2222426	-0.9123633	1.4725301	-0.22820395	0.3708952	-1.9919633
SRR6531898	0.78017586	2.326046	-0.0766176	1.4514691	1.4039757	0.43039864	-1.2527807	0.094757974	0.15429169	-0.8373585
SRR6531899	0.80512965	2.2002792	0.0031226277	1.4953617	1.3971009	0.6288795	-1.1367714	0.10158795	0.13248831	-0.93523526
SRR6531900	0.7275624	0.15604085	-0.9505613	-0.7185658	-0.06757605	0.0073144436	-1.0919108	0.048286617	-0.63674307	-1.27275
SRR6531901	0.714437	0.1711222	-0.9449947	-0.68777657	-0.024725199	0.032524526	-1.0355604	0.07336092	-0.6325627	-1.3959521
SRR6531906	-0.7234803	0.57674575	0.6139963	0.26071703	-0.8331424	-0.5608542	-0.2903245	-0.46877903	-1.7745931	-0.34446812
SRR6531908	-0.6412237	0.5796292	0.6164477	0.16468823	-0.7915448	-0.49963802	-0.29901105	-0.50763625	-1.7396693	-0.32518905
SRR6531909	1.3352208	-0.060623184	-1.2355776	0.662397	-2.139163	-0.36144248	1.2836766	0.3597436	-0.12380892	-1.0929662
SRR6531910	1.2782892	-0.07513179	-1.2070215	0.6312467	-2.1006527	-0.38275325	1.2550955	0.3454556	-0.16985309	-1.0816468
SRR6531911	0.06654975	-0.7561013	-0.38333833	-0.9896453	-0.089871526	-0.065532506	-0.26042372	-0.058986127	-0.70451343	-1.2965983
SRR6531912	-0.051169038	-0.63659036	-0.34689498	-1.0093503	-0.08013946	-0.015060008	-0.28346366	0.1228562	-0.63451004	-1.3868902
SRR6531915	0.83182836	1.0755993	0.47032142	0.67407644	0.74196887	1.0698869	-0.0048942566	-0.10319036	-1.7710049	0.303012
SRR6531916	0.75836	1.0557956	0.47470808	0.65080297	0.6935034	1.0143106	0.026987612	-0.1358785	-1.7032887	0.3825459
SRR6531920	-0.6917978	0.57612544	0.5926717	0.39380443	-1.36507	0.18778539	-0.40229446	-0.3840267	-1.7660155	-0.43875945
SRR6531921	-0.64694816	0.61087227	0.61400753	0.37120092	-1.3578023	0.17091739	-0.4437785	-0.3700952	-1.7544885	-0.47640258
SRR6531922	-0.68175954	-0.68012047	1.5395222	0.34064662	-0.832997	0.7476681	-0.36175364	0.96770793	0.5576897	0.017095894
SRR6531923	-0.6388479	-0.6494393	1.5334086	0.31367028	-0.83906937	0.6491005	-0.35231894	0.9876542	0.49929804	0.031391546
SRR6531924	0.95201504	0.24155378	-0.2613833	-0.5516107	0.77026165	0.3474602	-0.6325762	0.31936926	-0.5139171	-1.6859337
SRR6531925	0.94218093	0.25817475	-0.21397543	-0.5199616	0.76025224	0.31676012	-0.5978863	0.36667287	-0.49781168	-1.6589437
SRR6531926	0.7189726	0.25262544	0.6095383	-0.66203	1.5593708	-0.4102259	0.21435247	0.44983053	-0.2768517	-1.0581547
SRR6531927	0.85954714	0.28993905	0.57535905	-0.5887397	1.603826	-0.22543928	0.23593962	0.23490542	-0.26650327	-1.0306119
SRR6531931	-0.0954476	1.6922199	0.7878365	1.0019233	-0.028256416	0.12095666	-0.56545377	0.020574093	-1.5001465	-0.9240372
SRR6531932	-0.1506902	1.7540743	0.7725884	0.9783671	-0.024135828	0.19539666	-0.6024045	0.017950594	-1.4264941	-0.870118
SRR6531935	0.71471786	0.7475628	-0.749527	1.0009669	-1.3608447	-1.0086501	1.4282866	-0.50690717	-0.41167548	-0.94571567
SRR6531936	0.7094702	0.6868664	-0.64206386	0.9795302	-1.3194599	-0.9680779	1.3824828	-0.46611983	-0.41935864	-0.9301919
SRR6531939	-0.46136492	1.5301174	1.0833356	0.71168613	0.24987984	0.47520465	-0.751676	0.16953057	-1.5708623	-1.2323772
SRR6531941	-0.46148568	1.5353541	1.060018	0.7037771	0.16503465	0.5775313	-0.722696	0.15770143	-1.5162163	-1.2866771
SRR6531942	0.26890144	-0.29297376	-0.5173111	-1.0418066	0.02750951	0.18165392	-0.6350497	0.93753844	0.022155225	-1.7918965
SRR6531943	0.20821702	-0.28091466	-0.60063386	-1.0315413	0.009152174	0.16876203	-0.6285899	0.9136224	0.0046778917	-1.8592159
SRR6531946	1.5353894	0.557641	-0.09142923	1.1418242	-0.6759764	-0.47627473	1.6361997	0.29245347	-0.28663993	-0.526453
SRR6531947	1.4543147	0.5912112	-0.13571692	1.1590353	-0.70960337	-0.39620999	1.6565843	0.2666266	-0.2591781	-0.6598989
SRR6531950	-1.0845768	-0.55164546	0.0485242	-1.2741456	-0.3264523	0.47797543	-0.8973138	0.2908839	-0.6621157	-1.705783
SRR6531952	-0.9757697	-0.52150124	0.06012559	-1.2719057	-0.37042254	0.5434392	-0.83662397	0.36740637	-0.60123074	-1.5792009
SRR6531953	0.2880138	-0.06701645	-0.68800354	-0.83945453	0.43041086	0.17087626	0.17594305	0.7305119	-0.9266595	-1.3716058
SRR6531954	0.29341376	-0.13273363	-0.77069163	-0.84781283	0.4380393	0.12650555	0.124345765	0.79043293	-0.9810235	-1.2393469
SRR6531957	-0.9302612	0.75176144	-0.6753695	1.6113068	-1.9975352	-0.24779129	1.1753682	0.53702116	-0.46529618	-1.0604583
SRR6531958	-0.8690453	0.74843556	-0.5891638	1.5829111	-1.8950486	-0.36648148	1.1547914	0.56366456	-0.4542755	-0.92739433
SRR6531959	0.27961367	1.1974952	0.17524195	0.59650636	-0.48004475	-0.06955588	-1.3823168	0.043147147	-1.7873039	-0.5068836
SRR6531960	0.3186742	1.1958746	0.2023707	0.62437093	-0.4446259	-0.06964451	-1.3538404	0.030913651	-1.7835824	-0.49793965
SRR6531964	-1.5402904	0.39509553	0.0996508	0.94652	-0.9967638	-0.5682465	-0.53152853	-0.8679287	-2.075249	-0.90127385
SRR6531965	-1.5499434	0.3975609	0.12638319	0.9221864	-0.9587811	-0.5118386	-0.5457302	-0.8722357	-2.094574	-0.8710794
SRR6531966	-0.9253035	-0.5223646	0.84954655	0.99178505	-1.734478	0.83151466	-0.30437285	0.80272233	0.39593703	0.21390541
SRR6531967	-0.8948656	-0.4571541	0.9357004	0.91920936	-1.7037286	0.8627021	-0.3006944	0.8014724	0.3431489	0.14768416
SRR6531968	-0.8512419	1.4767357	0.12611532	0.7788843	-0.61025834	0.81690973	-0.94010323	1.0821472	-1.5682209	-0.8927228
SRR6531969	-0.7661274	1.4324416	0.1713354	0.76528156	-0.51570314	0.763653	-0.925163	1.087836	-1.5906117	-0.78756166
SRR6531970	-0.8390663	-0.21325824	1.5862786	0.63919806	-1.3483787	0.65750104	0.17958784	1.3098074	0.41534966	-0.34860116
SRR6531971	-0.799547	-0.20994829	1.5835755	0.5408499	-1.2397428	0.6927654	0.23170611	1.3730125	0.37209255	-0.39425248
SRR6531975	0.7717806	-0.5701585	0.80736625	1.4830912	-0.612008	0.46151334	-1.7612481	-0.069503605	0.05803901	-1.9675719
SRR6531976	0.8205361	-0.5496624	0.77236533	1.4719378	-0.65795183	0.47095734	-1.7024779	-0.06837016	0.05461645	-1.8915838
SRR6531977	-0.6126166	-1.0445673	1.2647774	0.6438097	-0.82253516	0.234083	0.34123597	0.7325407	0.16158766	-0.08197364
SRR6531978	-0.61886996	-0.9479053	1.2858958	0.6229111	-0.9265166	0.17985266	0.33780932	0.6679317	0.23225194	-0.021744996
SRR6531979	-0.009441197	-0.58527714	1.777183	0.4428562	0.6142459	0.10955447	0.35289514	0.8933985	-0.32936233	0.16680358
SRR6531980	-0.14247537	-0.6398876	1.7758462	0.4165994	0.6746026	0.16558439	0.32282338	0.8800757	-0.3231538	0.101264484
SRR6531981	-0.75549144	-0.47979963	1.6830858	0.65826035	0.14548004	0.063558936	0.7701905	0.9422497	-0.10138458	0.1600496
SRR6531982	-0.77418023	-0.4649862	1.7059302	0.6471909	0.22340941	0.11495805	0.7040982	1.0006348	-0.051210165	0.15934469
SRR6531986	-0.78809315	-0.03311062	1.6990818	0.4373337	-1.2844819	0.78032964	-0.196334	0.7225136	0.63107914	-0.9552602
SRR6531987	-0.83700234	0.00010433793	1.6599785	0.44202483	-1.3283424	0.7470476	-0.18990803	0.74371046	0.6897028	-0.8382437
SRR6531988	-0.6120207	0.22994101	1.2352376	0.48832	-1.3359236	-0.50656664	0.7860126	0.7598349	0.4642542	0.1436937
SRR6531989	-0.5673447	0.1011361	1.2757745	0.525162	-1.2258123	-0.4728002	0.64497626	0.752403	0.30390495	0.2184497
SRR6532002	-0.4558025	-0.29281467	1.4481823	0.56482637	-0.92653626	-0.030308545	0.01753527	1.2897637	0.2682281	-0.30468547
SRR6532003	-0.40703255	-0.30791232	1.4210556	0.48923457	-0.8519877	-0.0046278834	0.018558607	1.295926	0.2975505	-0.21086186
SRR6532004	1.3879074	1.0111414	0.4580219	1.6376702	0.18799233	-0.19198251	-1.2952654	-2.5340886	2.1190844	1.4750435
SRR6532005	1.4006965	0.9937452	0.4473662	1.5893735	0.24567783	-0.1839065	-1.3771698	-2.51145	2.1475174	1.35592
SRR6532006	-0.70455414	-0.46330732	1.4252121	0.5558952	-0.6922245	-0.4446961	0.5994283	0.9463381	0.12960428	0.2146118
SRR6532008	-0.7054532	-0.35453838	1.4459794	0.5129545	-0.66414714	-0.360166	0.57544124	0.97860014	0.15773684	0.30145305
SRR6532009	1.2307236	-0.031158999	1.2381563	1.7248732	-0.5717638	-0.07151005	-1.5205116	0.0003080368	0.55985886	-1.6491008
SRR6532010	1.1811252	-0.060178146	1.2003086	1.6892878	-0.5898974	-0.004695177	-1.5387585	-0.068585455	0.5538884	-1.6923972
SRR6532013	-0.055617154	-0.6879959	-0.1637845	1.1441295	-0.32677174	2.6868472	-3.20851	-1.4776156	3.036391	-0.17883694
SRR6532014	-0.095927835	-0.7406879	-0.14172006	1.088483	-0.41744226	2.5582967	-3.1018689	-1.4277344	2.9499443	-0.118418574
SRR6532015	1.5933967	0.8333557	0.68212634	0.96268	-2.3231025	1.5660264	-0.22801003	-1.5098186	1.7848101	0.44053507
SRR6532016	1.5574212	0.8028632	0.60399365	0.9457942	-2.2929277	1.5759215	-0.2499156	-1.5255086	1.7316496	0.31025422
SRR6532017	0.2949586	-1.061719	0.15531266	1.335472	-1.3054831	-0.30917346	-1.5610988	-0.19588858	0.104822755	-1.6933644
SRR6532019	0.35606867	-0.97520685	0.2126526	1.3524052	-1.2744966	-0.2416237	-1.4887459	-0.21947354	0.19793898	-1.7198567
SRR6532020	-0.6156059	-0.11717844	1.5849802	0.9105524	-1.1088886	-0.0117378235	0.09026834	0.49265784	0.3038407	0.10350454
SRR6532021	-0.56309325	-0.13613151	1.4997101	0.73906744	-1.1827104	-0.025758922	0.078947455	0.65667266	0.29028374	0.19542398
SRR6532022	-0.40094107	-0.021398172	1.6458049	0.33576238	-0.84973615	0.31619626	0.0807696	1.2452786	0.15616733	0.2938652
SRR6532023	-0.36514246	0.0069867074	1.636148	0.2959925	-0.89711714	0.31855738	0.084874764	1.2312541	0.15410835	0.24279639
SRR6532024	0.89128405	-0.8142896	0.32415065	1.8046058	-0.6322712	-0.18887979	-1.1460938	-0.042237222	0.23728496	-2.65685
SRR6532025	0.8887931	-0.8171482	0.34860498	1.813265	-0.5679711	-0.18941146	-1.1643322	0.008523822	0.27996737	-2.6477168
SRR6532026	1.1740222	-0.4740134	1.1063892	1.6783785	0.7187226	-0.124915004	-1.8997469	-0.56452304	0.70326406	-1.755144
SRR6532027	1.2001362	-0.39153498	1.1095184	1.637056	0.6290859	-0.16439188	-1.8375039	-0.44619483	0.6396058	-1.737917
SRR6532028	0.10590011	-1.1651376	1.1601982	2.0261726	-0.7485318	1.3097239	1.1840916	-0.33156127	0.913961	-0.5279368
SRR6532030	0.08754292	-1.1843334	1.1661018	2.0037699	-0.7186893	1.3354993	1.1683743	-0.37597352	0.9186352	-0.5250928
SRR6532031	-1.5036306	-0.5764317	1.284116	0.3861879	-0.53453237	-0.19068307	-0.5021259	1.0488303	0.6813603	-0.3131175
SRR6532032	-1.489222	-0.6123997	1.3092345	0.34536684	-0.4344607	-0.20524186	-0.4474606	1.0972042	0.57057554	-0.290583
SRR6532033	-0.51016134	-0.5568929	1.6255362	0.54957867	0.054707646	0.40825087	-0.19293958	0.4410591	0.37232178	0.21097131
SRR6532034	-0.41195875	-0.48377833	1.6141624	0.527043	0.11358738	0.28239942	-0.17109561	0.49061725	0.54328746	0.35347474
SRR6532035	0.5787569	-1.0069784	0.19054106	1.5584532	0.030567884	-1.0346179	-1.2475297	-0.1514172	0.22193164	-2.345686
SRR6532036	0.5690993	-1.0177839	0.21013078	1.5949656	0.051793277	-1.0014734	-1.2803335	-0.17574507	0.2941957	-2.3357596
SRR6532039	-0.92868775	-1.0496893	1.1267194	0.5485506	-0.9346166	-0.22246912	0.09589076	0.6842451	-0.21259022	0.44673836
SRR6532041	-0.94555813	-1.0719451	1.1264497	0.5166718	-0.8902734	-0.16458985	0.10451272	0.65050507	-0.20120484	0.31433636
SRR6532042	-0.18348467	-0.3599891	1.4218462	0.16070974	-0.43801218	-0.9576585	0.58771706	1.1368583	-0.3583709	0.20177104
SRR6532043	-0.13573104	-0.3758685	1.4258151	0.15954578	-0.41222173	-0.9436566	0.55205536	1.1124768	-0.34332228	0.24351604
SRR6532044	0.45157918	0.19228315	1.9341193	0.4500929	0.15034777	-0.030984819	0.31686634	0.49536914	1.346174	-0.3922016
SRR6532045	0.49230903	0.15914914	1.9058213	0.49963605	0.16168654	-0.04430157	0.2619695	0.42512733	1.4625804	-0.4807306
SRR6532046	0.6934496	0.8300123	-0.45549345	1.2469469	0.5965837	1.078929	-1.680059	-2.701356	1.7763326	1.5635588
SRR6532047	0.74262446	0.8208009	-0.3724972	1.3322169	0.5655619	1.0474961	-1.4917657	-2.8092625	1.7284701	1.506144
SRR6532050	0.27429828	-0.07201922	-1.0793121	2.2969022	1.1617562	0.111792386	0.40584773	1.3814352	0.064968646	-1.3573179
SRR6532052	0.32991475	-0.15204701	-1.1526518	2.2983532	1.1210058	0.08015865	0.37279636	1.3266206	0.09631461	-1.3973176
SRR6532053	0.28688765	0.81707907	1.5054218	1.3591768	-1.4695964	2.3572326	-0.75576013	-2.246003	1.6312191	-1.1141835
SRR6532054	0.3229395	0.79617214	1.513975	1.3091317	-1.4343665	2.3153253	-0.78270096	-2.2347882	1.5870073	-1.1353983
SRR6532057	1.6420803	0.84244955	0.91780126	1.2664255	-1.6066663	2.7245688	-0.7860251	-0.98777956	1.0813873	0.81155473
SRR6532058	1.5926006	0.844086	0.897507	1.1590425	-1.5684143	2.6428022	-0.8523857	-0.97814745	1.0558913	0.86833674
SRR6532059	0.79178506	-0.70200545	0.6229767	1.5554539	-0.3678631	-0.20035222	-1.4514639	0.32690012	0.021508157	-1.8940718
SRR6532060	0.69877	-0.690545	0.6669854	1.6042482	-0.3625243	-0.15798318	-1.5159173	0.30508608	0.10279536	-1.9925936
SRR6532064	-0.17977709	0.15180829	1.7607653	1.016417	-0.33020723	0.5936207	0.015018553	1.1318088	0.71568936	0.51066166
SRR6532065	-0.08431733	0.1814133	1.7600368	1.0078906	-0.2814948	0.670366	-0.046496212	1.162203	0.8213435	0.4953438
SRR6532066	-1.1173482	-0.43412307	1.6234043	0.25524104	-0.6466752	-0.14104944	0.35482207	0.8532799	0.1586271	-0.05429569
SRR6532067	-0.9716906	-0.3744906	1.5872277	0.1933347	-0.7019709	-0.17053434	0.3823221	0.7514638	0.10431546	-0.017557144
SRR6532068	-0.99476296	-0.26756728	1.7772884	0.3277861	-0.028149009	0.08001679	0.5367931	0.6050699	0.15837449	0.029406138
SRR6532069	-0.9645929	-0.33151507	1.7791183	0.31102955	0.057676196	0.0145763755	0.63821876	0.6249083	0.112425625	0.0024647936
SRR6532070	-0.06654996	0.06268817	1.6266501	0.9965509	-0.55648714	0.9258289	-0.15664542	1.214957	0.83386105	0.09769332
SRR6532071	-0.04990256	0.07831746	1.6126785	0.96809757	-0.60153127	0.85274035	-0.13694	1.2063464	0.80830044	0.07974791
SRR6532072	0.10907936	0.19667357	2.131975	0.8523977	0.670843	0.48854858	-0.15613696	1.0305256	0.5713473	-0.15512653
SRR6532074	0.0862295	0.18795383	2.1076882	0.82884705	0.65621257	0.5083955	-0.2167201	1.075945	0.6711908	-0.1306377
SRR6532075	0.7177286	-0.64627194	0.27670562	1.476092	-1.6322799	0.039499223	-1.622922	-0.2208268	0.75619036	-1.6462753
SRR6532076	0.7349711	-0.5720443	0.30642664	1.410741	-1.6021401	0.0680241	-1.5359678	-0.28290242	0.67163414	-1.6331238
SRR6532077	-0.31927574	-0.5647179	1.379363	0.40644228	-1.3910099	0.67845553	-0.7614383	0.84754705	-0.037284195	-0.31938076
SRR6532078	-0.26921612	-0.57022244	1.386231	0.39283216	-1.3606639	0.6722452	-0.69067854	0.74257594	-0.052907825	-0.29417866
SRR6532079	-0.95111936	0.01644072	1.6076937	0.24483883	-1.0010083	-0.048687458	0.1805354	0.9380427	-0.030513763	-0.19814493
SRR6532080	-0.92614025	0.01253365	1.6345322	0.2062149	-0.9747754	-0.06199932	0.10804659	0.8955256	-0.03706944	-0.26492321
